TopLeft,TopMid,TopRight,MidLeft,MidMid,MidRight,BotLeft,BotMid,BotRight,StateID,Action,qvalue
0,0,0,0,0,0,1,2,1,11,4,0.6999957728077166
0,0,0,0,0,0,1,2,1,11,5,0.0
0,0,0,0,0,0,1,2,2,12,0,0.0
0,0,0,0,0,0,1,2,2,12,1,0.0
0,0,0,0,0,0,1,2,2,12,2,0.0
0,0,0,0,0,0,1,2,2,12,3,0.0
0,0,0,0,0,0,1,2,2,12,4,0.0
0,0,0,0,0,0,1,2,2,12,5,0.0
0,0,0,0,0,0,2,0,0,13,0,0.0
0,0,0,0,0,0,2,0,0,13,1,0.0
0,0,0,0,0,0,2,0,0,13,2,0.0
0,0,0,0,0,0,2,0,0,13,3,0.0
0,0,0,0,0,0,2,0,0,13,4,0.0
0,0,0,0,0,0,2,0,0,13,5,0.0
0,0,0,0,0,0,2,0,0,13,7,0.0
0,0,0,0,0,0,2,0,0,13,8,0.0
0,0,0,0,0,0,2,0,1,14,0,0.0
0,0,0,0,0,0,2,0,1,14,1,0.0
0,0,0,0,0,0,2,0,1,14,2,0.0
0,0,0,0,0,0,2,0,1,14,3,0.0
0,0,0,0,0,0,2,0,1,14,4,0.0
0,0,0,0,0,0,2,0,1,14,5,0.0
0,0,0,0,0,0,2,0,1,14,7,0.0
0,0,0,0,0,0,2,1,0,15,0,0.0
0,0,0,0,0,0,2,1,0,15,1,0.0
0,0,0,0,0,0,2,1,0,15,2,0.0
0,0,0,0,0,0,2,1,0,15,3,0.0
0,0,0,0,0,0,2,1,0,15,4,0.0
0,0,0,0,0,0,2,1,0,15,5,0.0
0,0,0,0,0,0,2,1,0,15,8,0.0
0,0,0,0,0,0,2,1,1,16,0,0.6999999993886528
0,0,0,0,0,0,2,1,1,16,1,0.0
0,0,0,0,0,0,2,1,1,16,2,0.6999999645862858
0,0,0,0,0,0,2,1,1,16,3,0.6999985857096831
0,0,0,0,0,0,2,1,1,16,4,0.6999947126746691
0,0,0,0,0,0,2,1,1,16,5,0.0
0,0,0,0,0,0,2,1,2,17,0,0.0
0,0,0,0,0,0,2,1,2,17,1,0.0
0,0,0,0,0,0,2,1,2,17,2,0.0
0,0,0,0,0,0,2,1,2,17,3,0.0
0,0,0,0,0,0,2,1,2,17,4,0.0
0,0,0,0,0,0,2,1,2,17,5,0.0
0,0,0,0,0,0,2,2,1,18,0,0.0
0,0,0,0,0,0,2,2,1,18,1,0.0
0,0,0,0,0,0,2,2,1,18,2,0.0
0,0,0,0,0,0,2,2,1,18,3,0.0
0,0,0,0,0,0,2,2,1,18,4,0.0
0,0,0,0,0,0,2,2,1,18,5,0.0
0,0,0,0,0,1,0,0,0,19,0,0.0
0,0,0,0,0,1,0,0,0,19,1,0.0
0,0,0,0,0,1,0,0,0,19,2,0.0
0,0,0,0,0,1,0,0,0,19,3,0.0
0,0,0,0,0,1,0,0,0,19,4,0.0
0,0,0,0,0,1,0,0,0,19,6,0.0
0,0,0,0,0,1,0,0,0,19,7,0.0
0,0,0,0,0,1,0,0,0,19,8,0.0
0,0,0,0,0,1,0,0,2,20,0,0.0
0,0,0,0,0,1,0,0,2,20,1,0.0
0,0,0,0,0,1,0,0,2,20,2,0.0
0,0,0,0,0,1,0,0,2,20,3,0.0
0,0,0,0,0,1,0,0,2,20,4,0.0
0,0,0,0,0,1,0,0,2,20,6,0.0
0,0,0,0,0,1,0,0,2,20,7,0.0
0,0,0,0,0,1,0,1,2,21,0,0.6999999999953648
0,0,0,0,0,1,0,1,2,21,1,0.0
0,0,0,0,0,1,0,1,2,21,2,0.0
0,0,0,0,0,1,0,1,2,21,3,0.0
0,0,0,0,0,1,0,1,2,21,4,0.699735468019896
0,0,0,0,0,1,0,1,2,21,6,0.0
0,0,0,0,0,1,0,2,0,22,0,0.0
0,0,0,0,0,1,0,2,0,22,1,0.0
0,0,0,0,0,1,0,2,0,22,2,0.0
0,0,0,0,0,1,0,2,0,22,3,0.0
0,0,0,0,0,1,0,2,0,22,4,0.0
0,0,0,0,0,1,0,2,0,22,6,0.0
0,0,0,0,0,1,0,2,0,22,8,0.0
0,0,0,0,0,1,0,2,1,23,0,-0.015783172172823923
0,0,0,0,0,1,0,2,1,23,1,0.05895522508520934
0,0,0,0,0,1,0,2,1,23,2,0.0
0,0,0,0,0,1,0,2,1,23,3,-0.6071540933454617
0,0,0,0,0,1,0,2,1,23,4,0.08211947834879271
0,0,0,0,0,1,0,2,1,23,6,-0.6155281071532838
0,0,0,0,0,1,0,2,2,24,0,0.0
0,0,0,0,0,1,0,2,2,24,1,0.0
0,0,0,0,0,1,0,2,2,24,2,0.0
0,0,0,0,0,1,0,2,2,24,3,0.0
0,0,0,0,0,1,0,2,2,24,4,0.0
0,0,0,0,0,1,0,2,2,24,6,0.0
0,0,0,0,0,1,1,0,2,25,0,0.6999838972299643
0,0,0,0,0,1,1,0,2,25,1,0.0
0,0,0,0,0,1,1,0,2,25,2,0.0
0,0,0,0,0,1,1,0,2,25,3,0.0
0,0,0,0,0,1,1,0,2,25,4,0.6999999999991104
0,0,0,0,0,1,1,0,2,25,7,0.0
0,0,0,0,0,1,1,2,0,26,0,0.0
0,0,0,0,0,1,1,2,0,26,1,0.6999999999962565
0,0,0,0,0,1,1,2,0,26,2,0.0
0,0,0,0,0,1,1,2,0,26,3,0.0
0,0,0,0,0,1,1,2,0,26,4,0.699942003177554
0,0,0,0,0,1,1,2,0,26,8,0.0
0,0,0,0,0,1,1,2,2,27,0,0.0
0,0,0,0,0,1,1,2,2,27,1,0.0
0,0,0,0,0,1,1,2,2,27,2,0.0
0,0,0,0,0,1,1,2,2,27,3,0.0
0,0,0,0,0,1,1,2,2,27,4,0.0
0,0,0,0,0,1,2,0,0,28,0,0.0
0,0,0,0,0,1,2,0,0,28,1,0.0
0,0,0,0,0,1,2,0,0,28,2,0.0
0,0,0,0,0,1,2,0,0,28,3,0.0
0,0,0,0,0,1,2,0,0,28,4,0.0
0,0,0,0,0,1,2,0,0,28,7,0.0
0,0,0,0,0,1,2,0,0,28,8,0.0
0,0,0,0,0,1,2,0,1,29,0,0.5881763530817248
0,0,0,0,0,1,2,0,1,29,1,-0.11152131293184
0,0,0,0,0,1,2,0,1,29,2,0.6999999999974981
0,0,0,0,0,1,2,0,1,29,3,0.6590775678518916
0,0,0,0,0,1,2,0,1,29,4,0.5857144671254785
0,0,0,0,0,1,2,0,1,29,7,-0.6385614351425574
0,0,0,0,0,1,2,0,2,30,0,0.0
0,0,0,0,0,1,2,0,2,30,1,0.0
0,0,0,0,0,1,2,0,2,30,2,0.0
0,0,0,0,0,1,2,0,2,30,3,0.0
0,0,0,0,0,1,2,0,2,30,4,0.0
0,0,0,0,0,1,2,0,2,30,7,0.0
0,0,0,0,0,1,2,1,0,31,0,0.69999924813634
0,0,0,0,0,1,2,1,0,31,1,0.0
0,0,0,0,0,1,2,1,0,31,2,0.6994263207149568
0,0,0,0,0,1,2,1,0,31,3,0.6999999999999764
0,0,0,0,0,1,2,1,0,31,4,0.6999952771951925
0,0,0,0,0,1,2,1,0,31,8,0.0
0,0,0,0,0,1,2,1,2,32,0,0.0
0,0,0,0,0,1,2,1,2,32,1,0.0
0,0,0,0,0,1,2,1,2,32,2,0.0
0,0,0,0,0,1,2,1,2,32,3,0.0
0,0,0,0,0,1,2,1,2,32,4,0.0
0,0,0,0,0,1,2,2,0,33,0,0.0
0,0,0,0,0,1,2,2,0,33,1,0.0
0,0,0,0,0,1,2,2,0,33,2,0.0
0,0,0,0,0,1,2,2,0,33,3,0.0
0,0,0,0,0,1,2,2,0,33,4,0.0
0,0,0,0,0,1,2,2,0,33,8,0.0
0,0,0,0,0,1,2,2,1,34,0,-0.6961830964690944
0,0,0,0,0,1,2,2,1,34,1,-0.2793849495424598
0,0,0,0,0,1,2,2,1,34,2,0.0
0,0,0,0,0,1,2,2,1,34,3,-0.6395404294792151
0,0,0,0,0,1,2,2,1,34,4,-0.6182377146474534
0,0,0,0,0,2,0,0,0,35,0,0.0
0,0,0,0,0,2,0,0,0,35,1,0.0
0,0,0,0,0,2,0,0,0,35,2,0.0
0,0,0,0,0,2,0,0,0,35,3,0.0
0,0,0,0,0,2,0,0,0,35,4,0.0
0,0,0,0,0,2,0,0,0,35,6,0.0
0,0,0,0,0,2,0,0,0,35,7,0.0
0,0,0,0,0,2,0,0,0,35,8,0.0
0,0,0,0,0,2,0,0,1,36,0,0.0
0,0,0,0,0,2,0,0,1,36,1,0.0
0,0,0,0,0,2,0,0,1,36,2,0.0
0,0,0,0,0,2,0,0,1,36,3,0.0
0,0,0,0,0,2,0,0,1,36,4,0.0
0,0,0,0,0,2,0,0,1,36,6,0.0
0,0,0,0,0,2,0,0,1,36,7,0.0
0,0,0,0,0,2,0,1,0,37,0,0.0
0,0,0,0,0,2,0,1,0,37,1,0.0
0,0,0,0,0,2,0,1,0,37,2,0.0
0,0,0,0,0,2,0,1,0,37,3,0.0
0,0,0,0,0,2,0,1,0,37,4,0.0
0,0,0,0,0,2,0,1,0,37,6,0.0
0,0,0,0,0,2,0,1,0,37,8,0.0
0,0,0,0,0,2,0,1,1,38,0,-0.25788454109184
0,0,0,0,0,2,0,1,1,38,1,-0.6970129961728239
0,0,0,0,0,2,0,1,1,38,2,-0.6395510810140933
0,0,0,0,0,2,0,1,1,38,3,-0.011820820906529639
0,0,0,0,0,2,0,1,1,38,4,-0.0031313309055897576
0,0,0,0,0,2,0,1,1,38,6,0.0
0,0,0,0,0,2,0,1,2,39,0,0.0
0,0,0,0,0,2,0,1,2,39,1,0.0
0,0,0,0,0,2,0,1,2,39,2,0.0
0,0,0,0,0,2,0,1,2,39,3,0.0
0,0,0,0,0,2,0,1,2,39,4,0.0
0,0,0,0,0,2,0,1,2,39,6,0.0
0,0,0,0,0,2,0,2,1,40,0,0.0
0,0,0,0,0,2,0,2,1,40,1,0.0
0,0,0,0,0,2,0,2,1,40,2,0.0
0,0,0,0,0,2,0,2,1,40,3,0.0
0,0,0,0,0,2,0,2,1,40,4,0.0
0,0,0,0,0,2,0,2,1,40,6,0.0
0,0,0,0,0,2,1,0,0,41,0,0.0
0,0,0,0,0,2,1,0,0,41,1,0.0
0,0,0,0,0,2,1,0,0,41,2,0.0
0,0,0,0,0,2,1,0,0,41,3,0.0
0,0,0,0,0,2,1,0,0,41,4,0.0
0,0,0,0,0,2,1,0,0,41,7,0.0
0,0,0,0,0,2,1,0,0,41,8,0.0
0,0,0,0,0,2,1,0,1,42,0,-0.7032001310201341
0,0,0,0,0,2,1,0,1,42,1,-0.607285073895253
0,0,0,0,0,2,1,0,1,42,2,-0.7142754634124988
0,0,0,0,0,2,1,0,1,42,3,-0.01388530805007035
0,0,0,0,0,2,1,0,1,42,4,0.41906780081619804
0,0,0,0,0,2,1,0,1,42,7,0.0
0,0,0,0,0,2,1,0,2,43,0,0.0
0,0,0,0,0,2,1,0,2,43,1,0.0
0,0,0,0,0,2,1,0,2,43,2,0.0
0,0,0,0,0,2,1,0,2,43,3,0.0
0,0,0,0,0,2,1,0,2,43,4,0.0
0,0,0,0,0,2,1,0,2,43,7,0.0
0,0,0,0,0,2,1,1,0,44,0,-0.7023307560751465
0,0,0,0,0,2,1,1,0,44,1,-0.006331242572823923
0,0,0,0,0,2,1,1,0,44,2,-0.01182096523339965
0,0,0,0,0,2,1,1,0,44,3,0.6587192962488908
0,0,0,0,0,2,1,1,0,44,4,-0.01427403724897
0,0,0,0,0,2,1,1,0,44,8,0.6999999999060507
0,0,0,0,0,2,1,1,2,45,0,0.0
0,0,0,0,0,2,1,1,2,45,1,0.0
0,0,0,0,0,2,1,1,2,45,2,0.9999999998874101
0,0,0,0,0,2,1,1,2,45,3,0.0
0,0,0,0,0,2,1,1,2,45,4,0.0
0,0,0,0,0,2,1,2,0,46,0,0.0
0,0,0,0,0,2,1,2,0,46,1,0.0
0,0,0,0,0,2,1,2,0,46,2,0.0
0,0,0,0,0,2,1,2,0,46,3,0.0
0,0,0,0,0,2,1,2,0,46,4,0.0
0,0,0,0,0,2,1,2,0,46,8,0.0
0,0,0,0,0,2,1,2,1,47,0,0.0
0,0,0,0,0,2,1,2,1,47,1,0.0
0,0,0,0,0,2,1,2,1,47,2,0.0
0,0,0,0,0,2,1,2,1,47,3,0.0
0,0,0,0,0,2,1,2,1,47,4,0.0
0,0,0,0,0,2,2,0,1,48,0,0.0
0,0,0,0,0,2,2,0,1,48,1,0.0
0,0,0,0,0,2,2,0,1,48,2,0.0
0,0,0,0,0,2,2,0,1,48,3,0.0
0,0,0,0,0,2,2,0,1,48,4,0.0
0,0,0,0,0,2,2,0,1,48,7,0.0
0,0,0,0,0,2,2,1,0,49,0,0.0
0,0,0,0,0,2,2,1,0,49,1,0.0
0,0,0,0,0,2,2,1,0,49,2,0.0
0,0,0,0,0,2,2,1,0,49,3,0.0
0,0,0,0,0,2,2,1,0,49,4,0.0
0,0,0,0,0,2,2,1,0,49,8,0.0
0,0,0,0,0,2,2,1,1,50,0,0.0
0,0,0,0,0,2,2,1,1,50,1,0.0
0,0,0,0,0,2,2,1,1,50,2,0.0
0,0,0,0,0,2,2,1,1,50,3,0.0
0,0,0,0,0,2,2,1,1,50,4,0.0
0,0,0,0,1,0,0,0,0,51,0,0.0
0,0,0,0,1,0,0,0,0,51,1,0.0
0,0,0,0,1,0,0,0,0,51,2,0.0
0,0,0,0,1,0,0,0,0,51,3,0.0
0,0,0,0,1,0,0,0,0,51,5,0.0
0,0,0,0,1,0,0,0,0,51,6,0.0
0,0,0,0,1,0,0,0,0,51,7,0.0
0,0,0,0,1,0,0,0,0,51,8,0.0
0,0,0,0,1,0,0,0,2,52,0,0.0
0,0,0,0,1,0,0,0,2,52,1,0.0
0,0,0,0,1,0,0,0,2,52,2,0.0
0,0,0,0,1,0,0,0,2,52,3,0.0
0,0,0,0,1,0,0,0,2,52,5,0.0
0,0,0,0,1,0,0,0,2,52,6,0.0
0,0,0,0,1,0,0,0,2,52,7,0.0
0,0,0,0,1,0,0,1,2,53,0,-0.7026020477550607
0,0,0,0,1,0,0,1,2,53,1,0.0
0,0,0,0,1,0,0,1,2,53,2,-0.014000059905370982
0,0,0,0,1,0,0,1,2,53,3,-0.2554248020022761
0,0,0,0,1,0,0,1,2,53,5,-0.012510515122036076
0,0,0,0,1,0,0,1,2,53,6,-0.6155290742481699
0,0,0,0,1,0,0,2,0,54,0,0.0
0,0,0,0,1,0,0,2,0,54,1,0.0
0,0,0,0,1,0,0,2,0,54,2,0.0
0,0,0,0,1,0,0,2,0,54,3,0.0
0,0,0,0,1,0,0,2,0,54,5,0.0
0,0,0,0,1,0,0,2,0,54,6,0.0
0,0,0,0,1,0,0,2,0,54,8,0.0
0,0,0,0,1,0,0,2,1,55,0,0.0
0,0,0,0,1,0,0,2,1,55,1,-0.24264171192194475
0,0,0,0,1,0,0,2,1,55,2,-0.6182154867769344
0,0,0,0,1,0,0,2,1,55,3,-0.6989245638355064
0,0,0,0,1,0,0,2,1,55,5,-0.10313175513721483
0,0,0,0,1,0,0,2,1,55,6,-0.2809324904320598
0,0,0,0,1,0,0,2,2,56,0,0.0
0,0,0,0,1,0,0,2,2,56,1,0.0
0,0,0,0,1,0,0,2,2,56,2,0.0
0,0,0,0,1,0,0,2,2,56,3,0.0
0,0,0,0,1,0,0,2,2,56,5,0.0
0,0,0,0,1,0,0,2,2,56,6,0.0
0,0,0,0,1,0,1,0,2,57,0,-0.6961676593119247
0,0,0,0,1,0,1,0,2,57,1,-0.7138824319552908
0,0,0,0,1,0,1,0,2,57,2,0.6999999999999154
0,0,0,0,1,0,1,0,2,57,3,-0.6960748656930482
0,0,0,0,1,0,1,0,2,57,5,0.08358384029705698
0,0,0,0,1,0,1,0,2,57,7,-0.038866454587637767
0,0,0,0,1,0,1,2,0,58,0,-0.64132407371914
0,0,0,0,1,0,1,2,0,58,1,-0.24262682104037375
0,0,0,0,1,0,1,2,0,58,2,0.0
0,0,0,0,1,0,1,2,0,58,3,-0.703314212081128
0,0,0,0,1,0,1,2,0,58,5,-0.11178316269943174
0,0,0,0,1,0,1,2,0,58,8,-0.6971504418097936
0,0,0,0,1,0,1,2,2,59,0,-0.63885613056
0,0,0,0,1,0,1,2,2,59,1,-0.7115465896878861
0,0,0,0,1,0,1,2,2,59,2,0.0
0,0,0,0,1,0,1,2,2,59,3,-0.2795521064215511
0,0,0,0,1,0,1,2,2,59,5,-0.7125003264
0,0,0,0,1,0,2,0,0,60,0,0.0
0,0,0,0,1,0,2,0,0,60,1,0.0
0,0,0,0,1,0,2,0,0,60,2,0.0
0,0,0,0,1,0,2,0,0,60,3,0.0
0,0,0,0,1,0,2,0,0,60,5,0.0
0,0,0,0,1,0,2,0,0,60,7,0.0
0,0,0,0,1,0,2,0,0,60,8,0.0
0,0,0,0,1,0,2,0,1,61,0,0.6999999999825284
0,0,0,0,1,0,2,0,1,61,1,-0.10233047875584
0,0,0,0,1,0,2,0,1,61,2,-0.713892191502336
0,0,0,0,1,0,2,0,1,61,3,0.05498596625222349
0,0,0,0,1,0,2,0,1,61,5,-0.24729630540065417
0,0,0,0,1,0,2,0,1,61,7,-0.10256640835584
0,0,0,0,1,0,2,0,2,62,0,0.0
0,0,0,0,1,0,2,0,2,62,1,0.0
0,0,0,0,1,0,2,0,2,62,2,0.0
0,0,0,0,1,0,2,0,2,62,3,0.0
0,0,0,0,1,0,2,0,2,62,5,0.0
0,0,0,0,1,0,2,0,2,62,7,0.0
0,0,0,0,1,0,2,1,0,63,0,0.0604594091308637
0,0,0,0,1,0,2,1,0,63,1,0.0
0,0,0,0,1,0,2,1,0,63,2,-0.7118209075572819
0,0,0,0,1,0,2,1,0,63,3,0.054989053075056554
0,0,0,0,1,0,2,1,0,63,5,-0.7117575167225522
0,0,0,0,1,0,2,1,0,63,8,-0.006328169055354111
0,0,0,0,1,0,2,1,2,64,0,-0.2793873682962983
0,0,0,0,1,0,2,1,2,64,1,0.0
0,0,0,0,1,0,2,1,2,64,2,-0.11384345442937481
0,0,0,0,1,0,2,1,2,64,3,-0.002918443820058189
0,0,0,0,1,0,2,1,2,64,5,-0.6412807588108013
0,0,0,0,1,0,2,2,0,65,0,0.0
0,0,0,0,1,0,2,2,0,65,1,0.0
0,0,0,0,1,0,2,2,0,65,2,0.0
0,0,0,0,1,0,2,2,0,65,3,0.0
0,0,0,0,1,0,2,2,0,65,5,0.0
0,0,0,0,1,0,2,2,0,65,8,0.0
0,0,0,0,1,0,2,2,1,66,0,0.0
0,0,0,0,1,0,2,2,1,66,1,-0.01634304
0,0,0,0,1,0,2,2,1,66,2,-0.28569508480345024
0,0,0,0,1,0,2,2,1,66,3,-0.1117633854088151
0,0,0,0,1,0,2,2,1,66,5,-0.11428552707422553
0,0,0,0,1,1,0,0,2,67,0,-0.015546478755840002
0,0,0,0,1,1,0,0,2,67,1,-0.7031568959141807
0,0,0,0,1,1,0,0,2,67,2,-0.2855317177962166
0,0,0,0,1,1,0,0,2,67,3,0.0
0,0,0,0,1,1,0,0,2,67,6,-0.003286236393721026
0,0,0,0,1,1,0,0,2,67,7,-0.0032850737563918375
0,0,0,0,1,1,0,2,0,68,0,-0.7021441226329299
0,0,0,0,1,1,0,2,0,68,1,-0.6988762835657601
0,0,0,0,1,1,0,2,0,68,2,-0.6989256682614141
0,0,0,0,1,1,0,2,0,68,3,0.0
0,0,0,0,1,1,0,2,0,68,6,-0.01252977752054854
0,0,0,0,1,1,0,2,0,68,8,0.08175933045278175
0,0,0,0,1,1,0,2,2,69,0,-0.247311102836736
0,0,0,0,1,1,0,2,2,69,1,-0.28555623235584
0,0,0,0,1,1,0,2,2,69,2,-0.6413237968896
0,0,0,0,1,1,0,2,2,69,3,0.0
0,0,0,0,1,1,0,2,2,69,6,1.0
0,0,0,0,1,1,1,2,2,70,0,-0.7394378873329839
0,0,0,0,1,1,1,2,2,70,1,-1.0657732915199998
0,0,0,0,1,1,1,2,2,70,2,-0.038400000000000004
0,0,0,0,1,1,1,2,2,70,3,-0.702144
0,0,0,0,1,1,2,0,0,71,0,0.5876458021848936
0,0,0,0,1,1,2,0,0,71,1,-0.7139796767808607
0,0,0,0,1,1,2,0,0,71,2,-0.01784351316112423
0,0,0,0,1,1,2,0,0,71,3,0.6999999999999786
0,0,0,0,1,1,2,0,0,71,7,0.41440541933072544
0,0,0,0,1,1,2,0,0,71,8,-0.003311154351054807
0,0,0,0,1,1,2,0,2,72,0,-0.044544
0,0,0,0,1,1,2,0,2,72,1,-0.61824000835584
0,0,0,0,1,1,2,0,2,72,2,-0.7125003264
0,0,0,0,1,1,2,0,2,72,3,0.0
0,0,0,0,1,1,2,0,2,72,7,1.0
0,0,0,0,1,1,2,1,2,73,0,0.39842687999999993
0,0,0,0,1,1,2,1,2,73,1,-0.284962381824
0,0,0,0,1,1,2,1,2,73,2,-0.89312256
0,0,0,0,1,1,2,1,2,73,3,0.6928304350204324
0,0,0,0,1,1,2,2,0,74,0,-0.70312704
0,0,0,0,1,1,2,2,0,74,1,-0.28500013056
0,0,0,0,1,1,2,2,0,74,2,-0.6455270399999999
0,0,0,0,1,1,2,2,0,74,3,0.0
0,0,0,0,1,1,2,2,0,74,8,1.0
0,0,0,0,1,1,2,2,1,75,0,-0.018021120000000085
0,0,0,0,1,1,2,2,1,75,1,-1.2113370624
0,0,0,0,1,1,2,2,1,75,2,-1.0978467304303865
0,0,0,0,1,1,2,2,1,75,3,-0.01573007155200007
0,0,0,0,1,1,2,2,2,76,0,0.0
0,0,0,0,1,1,2,2,2,76,1,0.0
0,0,0,0,1,1,2,2,2,76,2,0.0
0,0,0,0,1,1,2,2,2,76,3,0.0
0,0,0,0,1,2,0,0,0,77,0,0.0
0,0,0,0,1,2,0,0,0,77,1,0.0
0,0,0,0,1,2,0,0,0,77,2,0.0
0,0,0,0,1,2,0,0,0,77,3,0.0
0,0,0,0,1,2,0,0,0,77,6,0.0
0,0,0,0,1,2,0,0,0,77,7,0.0
0,0,0,0,1,2,0,0,0,77,8,0.0
0,0,0,0,1,2,0,0,1,78,0,0.0
0,0,0,0,1,2,0,0,1,78,1,-0.2580019396662761
0,0,0,0,1,2,0,0,1,78,2,-0.25823759922971234
0,0,0,0,1,2,0,0,1,78,3,-0.6989245473550418
0,0,0,0,1,2,0,0,1,78,6,-0.7022109825237561
0,0,0,0,1,2,0,0,1,78,7,-0.6182785122667156
0,0,0,0,1,2,0,0,2,79,0,0.0
0,0,0,0,1,2,0,0,2,79,1,0.0
0,0,0,0,1,2,0,0,2,79,2,0.0
0,0,0,0,1,2,0,0,2,79,3,0.0
0,0,0,0,1,2,0,0,2,79,6,0.0
0,0,0,0,1,2,0,0,2,79,7,0.0
0,0,0,0,1,2,0,1,0,80,0,-0.016407676086251745
0,0,0,0,1,2,0,1,0,80,1,0.0
0,0,0,0,1,2,0,1,0,80,2,0.41538893808298466
0,0,0,0,1,2,0,1,0,80,3,-0.696159202961742
0,0,0,0,1,2,0,1,0,80,6,-0.28555653911986445
0,0,0,0,1,2,0,1,0,80,8,-0.0025671635066951137
